steering_std,steering_min,steering_input_max,altitude_max,esc_std,full_road_diversity,max_angle,min_angle,road_distance,std_angle,outcome
-0.753842456,0.068873934,0.135450815,0.451814309,0.286490307,-0.29057279,-0.62605517,0.684471984,0.459498619,-0.725308067,0
-0.684086133,0.730298753,-0.706767454,-1.068776426,-1.612319955,2.298024115,1.320970837,-1.514788334,0.606193529,1.46639095,0
-0.703081134,0.454694987,-0.324709398,0.433381925,1.419563635,-0.109064096,-0.308271672,0.708229154,1.5788356,-0.635309209,0
0.881361366,-1.222742308,1.236066089,0.513614629,-0.081101352,0.593376518,-0.528460985,0.456574908,1.570927979,-0.338276974,0
0.39688885,-0.042594766,0.254587581,1.851959519,0.000935724,2.352195871,-0.13012347,-0.240625513,1.412607116,0.510358008,0
-0.868044061,0.850044991,-0.889128895,-0.758439103,2.093399552,0.67787085,0.101892464,-1.751268458,0.947303879,1.218255654,0
-0.486732857,-0.086939454,0.300439809,1.661935752,-1.612319955,1.503211569,-0.460728568,0.016321143,0.616227568,0.242986543,0
-1.175008409,0.187505223,0.002225041,1.739597754,1.158236187,1.374683848,-0.636240417,0.365537534,1.881053851,-0.314916052,0
0.494325758,-0.046002438,0.258141559,-0.360773101,-0.452571492,0.006887499,-0.044012941,-1.296644026,0.612772234,0.901562447,0
-0.032611647,-0.353123296,0.55863251,2.158229895,-0.475786809,0.25704674,-0.384018022,0.238388605,0.937158098,-0.301109375,0
0.303026488,-0.176884385,0.390869894,0.68045961,-0.051525191,0.829353942,-0.163611397,0.238079341,0.616229289,-0.021464885,0
-0.028401793,0.053749095,0.151950523,0.338985223,0.825959287,-0.003313016,-0.217491371,0.629332786,1.109000962,-0.427084362,0
1.038057196,-0.157492117,0.371658109,0.951322198,0.492259709,1.243238507,-0.331100194,0.19047188,0.613915582,-0.069141684,0
1.960928658,-1.639210752,1.490316389,0.556560585,2.004270016,0.698181965,2.46703116,-0.983537156,0.601021535,1.227363123,0
-0.05601511,0.198572747,-0.010558887,-0.505951404,-0.507298624,0.345709225,0.310368012,-1.528566793,0.450004497,1.233404231,0
-0.911496026,0.666687876,-0.614114984,0.711824522,0.710839808,-0.528048148,-0.343292653,0.767136522,1.110214742,-0.791229966,0
-0.224180722,0.406703353,-0.263048892,-0.136161023,0.01193837,0.094593844,0.149937652,0.666317006,0.454868753,-0.391165237,0
-1.365154454,1.037294632,-1.164364126,-1.14924651,-0.556583253,2.18079902,1.232994757,-1.520433576,0.438616456,1.8174107,0
-0.595477409,0.944819574,-1.041299704,-0.776620062,-1.612319955,-0.11340316,-0.283676063,-1.309336318,0.4479243,1.022524265,0
-0.318545777,0.845159523,-0.881081368,-1.026380236,0.211102829,2.077229569,0.812027588,-0.550768661,1.548967074,0.706141918,0
-2.012697962,0.719477939,-0.690805727,1.03308098,-1.612319955,-0.033778691,-0.70747408,0.743093923,0.463831238,-1.010846893,0
-0.415134543,1.105858472,-1.292793851,-1.297174191,0.715681556,0.787528346,0.469162497,-1.393551546,1.092094687,1.004061588,0
-0.621645759,0.649963454,-0.590219735,-1.039210023,-1.612319955,0.116141001,-0.27544113,-1.131368472,0.440438227,0.889984243,0
0.303567796,0.324510406,-0.16051891,0.10357419,0.472147009,0.902296258,0.428030072,-1.495585233,1.410506973,1.029040203,0
1.6784059,0.662479946,-1.750906595,-2.262678627,-1.612319955,1.174432704,2.46703116,-1.599435897,1.858604691,1.357616985,0
1.217828645,-1.12369283,1.169658996,0.51013196,-0.330370351,1.367134791,-0.042654721,-0.988956448,1.558041409,0.78758516,0
-1.367293753,1.028664031,-1.142847166,-1.308131265,-0.643645661,1.625327716,0.687641361,-0.889315186,0.767247552,1.021388139,0
0.838413692,-0.276301489,0.486986592,0.828997883,-0.383402732,1.925785483,0.921084214,-1.360585344,1.248080384,1.170695228,0
-1.082851871,0.821130797,-0.844111542,-0.799326783,0.460290325,0.810473812,0.078021199,-1.54422198,1.266860266,1.074545076,0
-1.606169884,1.117236107,-1.278961546,-1.293002725,1.245294784,0.857599516,0.376662572,-1.589575289,1.713114924,0.960820677,0
-1.284946221,0.970099753,-1.078227305,-1.274160112,-0.571825211,0.702597016,0.292651945,-1.57578528,0.481115441,1.213486506,0
-1.125448001,0.788479352,-0.737900331,-0.999785756,1.232662298,0.185292127,-0.007412144,0.849763772,1.129989139,-0.785383748,0
1.830683378,-2.15074988,1.750418618,-2.239859374,-1.612319955,0.594381359,0.440070679,-1.228321286,0.812273997,1.059305047,0
-0.914409461,0.829208781,-0.856623904,-1.071298788,-0.601219951,-0.063858397,-0.040237965,-1.360068048,1.291084103,0.790159371,0
-0.983431282,1.009844475,-1.137928392,-1.161476716,-0.621115591,1.053947606,0.708937991,0.866559802,0.647987093,-0.207635693,0
-0.97657715,0.999718689,-1.128218549,-1.241186358,-1.029036607,0.43344873,0.00934579,0.890898164,0.97229521,-0.644459887,0
-0.314416565,0.885133513,-0.94463085,-0.962398596,-0.586528477,0.824750824,0.386508725,-1.151278425,0.480201112,1.213328516,0
-0.419109099,0.964948269,-1.074559628,-1.23914113,0.207002882,0.263278306,0.059481079,-1.193681267,0.649012539,0.953904817,0
-0.837872997,0.182435359,0.008060476,0.60744664,-0.672536874,-0.046204636,-0.563168727,0.632187203,1.282822276,-0.705870372,0
-0.9137211,0.753191334,-0.740812578,-0.981347378,0.29915975,0.049559972,-0.208602821,-1.413477036,1.126589275,1.007274989,0
1.328339452,-0.265546996,0.476777029,0.877621611,0.166279199,0.928036607,0.730567887,-1.493238495,0.813993842,1.082422021,0
-1.306175252,1.054546349,-1.190860907,-1.272953182,-1.612319955,-0.11066424,0.003442264,-1.587819652,0.310464993,1.048482519,0
-0.960668378,1.014958759,-1.158678636,-1.009814157,0.559738183,1.013649237,0.267767626,0.841581335,0.967617092,-0.370089679,0
-0.319565816,-0.369281972,0.573421285,0.845885564,-0.467555842,0.670678658,-0.589549852,0.465084039,1.447995913,-0.455070705,0
0.439849227,0.068409586,0.13595897,-0.306301614,-0.637340689,-0.602914331,-0.233986272,-1.489965959,0.812021033,0.785275277,0
0.480191868,-0.329856847,0.537168538,0.440155656,0.397006751,1.310609503,0.639241786,-1.556606012,1.295185125,1.06390431,0
0.429143457,-0.074026109,0.287175615,-0.297428061,-0.504182411,2.034322312,1.430470117,0.667436467,0.650430155,0.459724028,0
-0.566050195,0.940730188,-1.034583709,-1.012610199,1.055083904,0.093237155,2.46703116,-1.722470403,0.646466441,1.732547772,0
-1.798306745,0.676310819,-0.627950542,-0.619212646,-1.612319955,-0.343557943,2.46703116,0.627239205,0.976585222,0.825329926,0
-2.68667463,1.050970708,-1.615674997,-2.38674004,-1.612319955,1.28276026,0.206033761,-1.103102067,1.300537049,0.875239314,0
-0.753816922,0.948101232,-1.046699183,-1.008463365,-1.612319955,1.226046556,0.246624695,-0.843201217,0.4817977,0.935684491,0
-1.372501332,1.113837053,-1.301055616,-1.357397009,-0.116036289,0.651271999,0.589265009,-1.62998677,0.819055761,1.102268249,0
-0.556543062,-0.059436766,0.357514616,0.275838061,0.367213847,-0.098070392,-0.639437134,0.522538575,0.472779691,-0.497953241,0
-0.975826753,0.971256594,-1.085053085,-1.118656811,-1.612319955,0.518661358,0.14213798,-1.205166658,0.646419276,1.030893323,0
-0.681376161,0.980841552,-1.100190079,-1.073396481,-1.612319955,1.59233365,-0.438023147,-0.550959262,0.64476593,0.752228954,0
-2.68667463,2.14853184,-4.7509964,-2.404476883,-1.612319955,1.002448003,0.551677663,-1.374604282,1.453497772,0.890142716,0
-1.129020584,0.958945981,-1.047764676,-1.082539878,-1.612319955,-0.002603667,-0.00732574,0.8517886,0.30579369,-0.699007209,0
-0.260616693,0.804714594,-0.818836196,-0.621407152,-0.507298624,-0.480833345,-0.130068431,-1.447633941,0.311659914,0.980233424,0
-0.430484211,1.08648107,-1.255887726,-1.148798178,0.235779141,0.930057489,0.609719198,-1.274847521,1.458384708,0.828884948,0
0.819329235,-1.251369899,1.322827147,0.45854747,0.013646958,1.295298292,0.487281583,-1.478970462,1.298620034,0.970836791,0
-1.155002661,0.970049392,-1.083042394,-1.086312395,0.655880403,-0.50084988,-0.109966506,-1.560482884,0.30396562,0.941244409,0
-0.463291151,0.495213248,-0.377835622,-0.719712092,0.817570917,0.017287278,-0.20881732,-1.530504481,1.132224061,0.953949314,0
0.496559042,-0.336824868,0.543617911,0.90257573,0.960119536,0.913678645,-0.019779371,0.310485789,1.290506775,-0.161511203,0
-0.958130695,0.963892379,-1.072806503,-0.871242056,-0.779111012,-0.24393263,-0.258917845,-1.5091714,0.473611947,1.199060069,0
-0.986005096,0.972519841,-1.081399705,-1.081243928,-1.612319955,0.160982796,-0.027920196,-1.32487322,0.475790572,1.058093336,0
-0.304054067,0.22367491,-0.039785514,-0.129109644,-0.312484445,-0.017667264,-0.318299513,0.607900286,0.968436539,-0.556913736,0
-0.829159828,0.993295599,-1.1177589,-1.152687902,0.325875026,-0.216479334,-0.127743959,0.847877004,0.472499273,-0.771533394,0
-1.417580686,0.923688251,-1.006743961,-1.111713321,-1.612319955,0.296207034,-0.025526724,-1.267816063,0.302200561,0.933564942,0
-0.710867545,0.233866505,0.028734707,-1.237386281,0.196663506,0.094909315,0.244092232,-1.566888472,0.302534254,1.139888557,0
-1.629088103,1.257201255,-1.530351808,-1.379022713,-1.612319955,-0.092379025,0.286157673,-1.517804984,0.655345625,0.92736411,0
-0.506546675,0.825668297,-0.851133762,-0.727010858,-0.597219971,-0.36640051,-0.013957799,-1.488627003,0.808628529,0.873527063,0
0.963330118,-2.15074988,1.750418618,-2.173769739,-1.612319955,1.129769161,2.46703116,0.201304745,1.912714174,0.851258075,0
-1.781326022,0.982451666,-1.103329626,-1.02749995,-1.612319955,-0.247322321,-0.383665283,0.834646483,0.299215933,-0.931725327,0
-2.68667463,2.604781835,-3.2127178,-2.40022495,-1.612319955,-0.084508433,-0.615114463,0.494372869,1.135438338,-0.510148445,0
0.753423529,0.276512462,-0.10237386,0.330145641,-0.507919264,1.634700875,0.864697785,0.491766697,0.651175746,0.409528696,0
-0.373694317,0.4112954,-0.268890554,-0.720430112,-1.1164629,-0.390753204,-0.441396042,-1.352072862,0.640782661,0.851530967,0
-2.68667463,-0.630254412,1.007206604,-2.325738291,-1.612319955,1.374617312,2.46703116,0.24680528,1.465733359,1.025384115,0
-1.167971863,0.8865244,-0.946850906,-0.698024119,-0.785446897,-0.631725294,-0.200658672,-1.566379832,0.64009219,0.991864668,0
-0.071696099,0.370856151,-0.143194999,0.176025041,0.401162862,0.153666138,0.069072555,-1.397941824,0.974510309,0.94635364,0
0.582342623,0.186739664,0.003107033,0.411874953,0.204330974,-0.668385039,-0.329477965,-1.506304526,1.29442575,1.038870057,0
1.227341183,-0.215866249,0.429026221,0.423641364,0.270174998,0.127215079,-0.23267452,-1.281057314,0.815830704,0.850382654,0
-0.725484467,0.917987709,-0.997484563,-0.917581778,-1.612319955,1.175882908,0.564782955,-1.089801594,0.645185313,1.071455995,0
-0.059959662,0.523623059,-0.415683309,-0.412699452,-1.612319955,-0.101043795,0.021002112,-1.478158779,0.310880065,0.992098199,0
-1.094954167,1.117043514,-1.286167075,-1.242049763,-0.383402732,1.881004763,0.989095716,-1.208959794,1.136294546,1.217484346,0
4.562306047,-2.15074988,1.750418618,-2.27888237,-1.612319955,-0.103372689,-0.026162455,0.672257056,0.81906795,-0.404969272,0
-1.256167394,1.158546328,-1.328133043,-1.147259608,-1.612319955,0.722171389,0.404126738,-1.324522758,0.480539764,1.206203826,0
-1.576920932,1.167816361,-1.362010098,-1.229069718,0.511226473,0.312052134,0.161714421,0.88007627,0.47639401,-0.470042457,0
0.667192737,-0.358440836,0.563509868,0.398237501,1.080559669,0.161917912,-0.191248264,-1.38448468,0.644187157,1.061842048,0
-1.058555237,0.71601825,-0.619058439,-0.8763177,1.516858151,0.314757533,0.193542669,-1.405212679,0.643747849,1.031907963,0
-0.132633255,0.151114177,0.043825825,-0.791819508,-0.383402732,-0.485304569,-0.197184463,-1.473235559,0.30363927,1.01453051,0
-1.069652286,1.157756881,-1.411124254,-1.129527012,-0.439797921,0.285959663,0.063627076,-1.235113285,0.315313755,0.97969864,0
-0.269345689,0.582355587,-0.495532654,-0.277334165,-1.05594498,0.915288968,-0.021239615,-0.974476883,1.133440957,0.716320401,0
1.43996392,1.069921875,-1.95895282,-2.239865096,-1.612319955,1.088302515,2.46703116,-1.693181318,1.771292999,1.181817958,0
-1.054785448,0.850872288,-0.890426411,-0.748799677,-1.612319955,-0.749755449,-0.165502578,0.805122293,0.300850862,-0.724592689,0
0.101613155,0.348396078,-0.189923501,-1.012167275,-1.612319955,0.346901625,0.22210414,-1.478463628,0.482007749,1.153187453,0
-1.389252936,1.212808894,-1.51359584,-1.362802862,0.040242885,1.152984614,0.199721132,-0.729758168,0.657608182,0.748423899,0
0.452520723,-0.117773692,0.331823007,0.866084342,0.113217437,0.368912201,-0.191815959,0.457562787,0.975295228,-0.23192425,0
0.299356654,-0.047857283,0.260073896,0.315047897,0.02826494,-0.244626905,2.46703116,-1.51991077,0.971308872,1.259329696,0
-0.411465469,0.501305271,-0.385909535,-0.718501794,-1.058897873,0.808340819,0.355368466,-1.521200077,1.135864826,1.042953065,0
-0.587985737,0.805985195,-0.820785232,-0.800942544,-1.612319955,1.45933496,0.857791098,-1.224396206,0.648254353,1.287651938,0
0.355470422,-0.030419852,0.241848052,-0.051163806,-0.265404624,-0.257891112,0.072390043,0.626376336,0.970989527,-0.476033629,0
1.205394266,-0.609434109,0.782357891,1.171878923,0.040242885,0.644562178,0.323795062,0.549297655,0.97172457,-0.079289325,0
-0.18420646,-0.304309379,0.51336638,0.822318071,0.119645912,-0.05091278,-0.619550368,0.621509088,0.969684187,-0.625566089,0
-1.344453468,1.044605495,-1.176619898,-1.081933705,0.472147009,0.665612795,0.054227521,-1.586876539,0.303060466,1.250549295,0
-0.744675598,1.048861457,-1.216937127,-1.023044121,-0.260669983,-0.302582898,-0.082365576,-1.518593138,0.649500043,0.953239976,0
1.279315054,-2.15074988,1.750418618,-2.181456817,-1.612319955,1.388133434,2.46703116,-1.593312292,1.614385468,1.364989818,0
-0.413635599,0.662021082,-0.607428067,-0.684769623,-1.004102556,0.323849852,0.377480722,-1.571578072,0.646336393,1.044780189,0
-1.216739511,1.210772349,-1.509751579,-1.10027101,-0.090665119,-0.004598281,0.193663529,-1.503946724,0.309763857,1.158979302,0
-1.478420414,0.255564568,-1.018081769,-1.785937474,-1.612319955,0.4617462,2.46703116,0.45051396,0.486719212,1.013908837,0
1.059005276,-1.452991059,1.381416985,0.617410391,-0.940907243,1.184566243,-0.205262308,0.244687588,1.446246184,-0.067307885,0
-2.68667463,1.379425029,-1.740864504,-2.36900764,-1.612319955,0.089053561,-0.53128183,0.415610146,0.313345036,-0.290471049,0
-1.753858849,0.999488858,-1.132428921,-0.979658724,-1.612319955,-0.534984145,-0.290878549,0.864417499,0.300351197,-0.883289431,0
-1.100180138,0.896012909,-0.96203702,-1.182021047,-1.612319955,-0.227452864,-0.111184534,-1.590227327,0.97251657,0.878659485,0
-1.269176243,1.209210591,-1.455485036,-1.311949285,-1.612319955,-0.018718949,0.324089841,-1.428694782,0.317652468,0.950341265,0
-2.68667463,2.604781835,-6.899739052,-2.375207057,-1.612319955,0.868001637,0.238253307,-0.940773025,0.491089324,1.048402289,0
-0.456112214,0.552694914,-0.454933841,-0.66200204,-1.612319955,-0.72876532,-0.291506888,-1.593212652,0.644279988,0.914738973,0
-0.62109459,0.88229517,-0.940105214,-0.523068275,-1.612319955,0.12973652,0.361455725,-1.474153398,0.642884449,0.971359339,0
0.350850442,-0.386522553,0.677766808,0.362056168,0.08805645,0.981065533,0.051914573,-1.029195596,0.974410966,0.969568956,0
1.278408374,-2.15074988,1.750418618,-2.193453217,-1.612319955,0.933129124,0.785282873,-1.501037572,1.91610866,0.90354269,0
0.205259773,0.309378367,-0.142053009,0.491187835,-0.077881335,-0.186587905,2.46703116,-1.538442786,0.644259408,1.502664309,0
-0.133536798,0.582877572,-0.496252205,-0.289774555,-0.77804291,0.043712555,-0.220796256,-1.575754963,1.757339713,0.752241705,0
-0.002048186,0.420140412,-0.280177029,-0.478573166,-0.522559039,1.001697888,1.023057567,-1.258240572,0.651161912,1.120407031,0
-2.68667463,2.604781835,-3.601258474,-2.419423095,-1.612319955,1.886210334,1.320435598,-1.543800358,0.827713443,1.424836738,0
-0.192249576,0.833912148,-0.863932109,-0.745927336,-0.548750546,-0.157871865,-0.061790056,-1.22559556,0.311108325,0.946928095,0
0.961570863,-0.198911428,0.412505815,0.860145152,-0.013785589,-0.137071579,-0.010198492,0.636037192,0.972488245,-0.431232736,0
-0.546036741,0.494331124,-0.376668407,0.449677441,1.259529535,0.087066019,2.46703116,-1.419112542,1.286064162,1.370849017,0
-0.028096719,0.249386812,-0.070059401,-0.488152901,-0.475786809,-0.0297073,-0.305303567,-1.273523612,0.304635297,0.93195886,0
-0.119857062,0.3588326,-0.202871033,-0.742157314,0.24587037,0.087274377,0.310198713,-1.542948697,0.311879321,1.099852071,0
-0.99085835,0.712742554,-0.680912366,0.997591162,-1.612319955,1.059085099,2.46703116,-1.166701436,0.470390809,1.750293777,0
-0.006425791,0.290786207,-0.119535162,2.124263475,0.028781436,0.489353998,-0.183619544,0.493172586,1.444277785,-0.277582025,0
-0.527783665,0.281537132,-0.007908099,-0.976959056,0.325875026,0.286466239,-0.335528222,-1.107555653,0.641931248,0.864730561,0
2.936921595,-2.15074988,1.750418618,-2.22208821,-1.612319955,0.138969219,-0.024167321,-1.497186931,1.459021513,0.770529827,0
0.701060812,0.105709215,0.094814971,-0.6330488,-0.540771208,-0.214540925,-0.027859979,-1.441823346,0.31105053,0.976843313,0
-0.51636365,0.318206185,-0.152810538,-0.749491186,0.482921615,-0.067872448,-0.123801491,-1.598001486,0.80443194,1.010231153,0
0.114365215,0.153191576,0.041468774,-0.474493018,-0.664928212,-0.776577757,-0.283508618,-1.527679544,1.287165595,0.870347361,0
-1.2634146,1.180469961,-1.336629436,-1.150249206,-1.612319955,0.356441985,0.282735531,0.871265475,-0.131880003,-0.546010295,0
0.470987389,0.891452581,-0.954729371,-0.760943442,0.187185241,0.49219131,0.551948017,0.931083289,0.528071199,-0.189817442,0
-1.435182005,0.920494532,-1.001553139,-0.648287326,-0.377718011,-1.046056928,-0.267821262,0.829162886,-0.6322889,-0.707001001,0
0.387154099,0.940126683,-1.033593743,-0.743108593,0.438429333,0.404616509,0.238404506,0.95915932,0.019719936,-0.483263502,0
1.362692566,-0.079498366,0.29280533,0.593120366,-0.125291378,1.044934219,0.786252097,0.437873938,0.123573067,0.385708009,0
0.778526996,-1.222851516,1.285564543,0.44885772,1.286837502,0.219651885,-0.339729941,0.599843279,-0.214432441,-0.335324491,0
1.187354567,-2.15074988,1.750418618,-2.145988027,-1.612319955,1.92268699,0.312160761,-1.076049607,1.939893118,0.759633863,0
-0.002380134,0.909807021,-0.98424277,-0.714074754,0.924867566,0.162113292,0.093132526,0.875312757,0.181164785,-0.585700353,0
0.261378418,0.835977716,-0.867146995,-0.76534739,1.079055398,1.426239932,0.53624183,-0.697274669,1.265120299,0.794482535,0
0.193034194,0.885356615,-0.94498685,-0.621750972,0.623006144,-0.487996036,0.152749538,0.802403122,0.157965439,-0.365454092,0
-0.44872233,0.049781932,0.156260609,-0.190450954,-0.571825211,-0.913897167,-0.310264407,0.632873438,-0.014430524,-0.524704989,0
1.247136414,-2.15074988,1.750418618,-1.700873168,-1.612319955,2.002720966,0.615731038,0.677452649,2.223441626,0.085336417,0
1.047020619,-0.020852142,0.231790494,1.27059177,-0.370313429,2.088160044,2.032719513,-1.508564486,0.417095674,1.601353214,0
-0.823835489,1.057857357,-1.23256674,-1.143154099,0.177822738,0.125498497,0.299935002,-1.467749844,-0.192373965,1.224405128,0
-0.562784945,0.918878808,-0.998930232,-0.649384734,0.908397256,0.38440717,-0.017497439,-1.344197031,2.27873739,0.707110593,0
0.093396194,0.901028708,-0.970093757,-0.702433359,1.111793626,-0.449021738,0.237485421,0.869166019,1.199510458,-0.635503033,0
0.912601601,-0.25504672,0.466765456,0.250070566,-0.174281092,-0.207262277,0.092505545,0.542421889,-0.059106194,-0.223965143,0
-2.68667463,0.482517008,-1.128733816,-2.360229016,-1.612319955,1.565212543,2.374627407,0.068448181,0.528389203,1.222795839,0
-0.024599974,-0.251056287,0.462949465,0.475672727,-1.612319955,-0.470067428,-0.626981827,0.527585928,-0.339985805,-0.353710718,0
0.39258743,-0.025506514,0.236688251,-0.700890932,0.464528649,0.032648419,0.245525567,0.743914933,0.260608853,-0.329337462,0
2.079555841,-2.15074988,1.750418618,-2.238073216,-1.612319955,1.22101068,0.67458591,-1.513501406,3.14502245,0.645095292,0
-2.68667463,0.997275756,-1.452891861,-2.376787241,-1.612319955,0.819206488,0.568511269,-1.528924666,0.999512687,1.063471878,0
1.116759274,-1.150618901,1.229823636,0.512344194,1.326910174,-0.059518927,-0.283091548,0.620202296,0.997496194,-0.345196242,0
0.068867102,0.263784547,-0.087162783,-0.681421486,-1.612319955,0.472124478,0.347325542,0.76829088,-0.102841904,-0.309202873,0
1.216868506,-2.15074988,1.750418618,-2.156071918,-1.612319955,2.3036128,2.2088346,0.390447863,2.789335271,0.580028344,0
1.57530068,-0.261758062,0.473169392,1.077546016,-0.730264841,1.32553924,2.46703116,-1.475528973,0.658925933,1.505430762,0
-0.790500295,0.446538356,-0.314133883,-0.690085801,0.253523821,-0.941741075,-0.199722972,0.774670321,-0.175296833,-0.686536941,0
0.768090082,0.504779382,-0.390524063,-0.626188143,0.405106411,0.566089551,0.588854162,0.946178111,0.139954481,-0.165381547,0
-1.388786718,1.037681247,-1.197612984,-1.161715578,0.243105446,1.30339074,0.011894285,-1.072723182,0.641253878,1.013400861,0
-0.230873413,0.890152343,-0.952648856,-0.691690926,-0.323486496,0.990172943,0.640973886,0.966024346,0.498945541,-0.106167831,0
-0.813114657,0.951127668,-1.051686653,-0.683451525,0.464528649,0.804672922,0.621615513,0.794806768,0.449626147,0.060541105,0
0.209286774,0.211087795,-0.025089888,-0.610913491,0.346291105,-0.897148713,-0.181373541,0.877417971,-0.15249258,-0.871421258,0
-0.115766767,0.885408711,-0.945069985,-0.617729804,0.950031483,-0.449977379,0.150545017,0.79149338,0.140569023,-0.362731574,0
0.05804774,0.599167434,-0.518796557,-0.663589648,-0.076265226,0.132776114,0.243890565,0.858956988,-0.049161343,-0.501877836,0
-1.018220704,0.987302393,-1.111895778,-0.949794779,0.320291325,-0.694018617,-0.136035971,-1.441587664,-0.047589662,1.156586572,0
-0.465608726,0.571916108,-0.481178945,-0.667617894,0.99166864,-0.667359619,-0.007498201,0.798444411,0.114960755,-0.63302958,0
-0.329238652,0.846386445,-0.883397258,-0.907933075,0.425095438,0.361831056,0.493679099,-1.491857314,0.639295214,1.246490174,0
-0.424163889,0.56063828,-0.465751298,0.849686717,0.934238831,2.065911236,-0.294935779,0.505104967,-0.082106006,0.140624898,0
-0.121033475,0.790976674,-0.797840213,-0.733123733,-1.612319955,1.774931807,1.551037651,0.974201799,0.271186816,0.996551511,0
0.902736878,0.019169891,0.18927383,1.809167893,-0.410890225,1.810098083,2.152476479,0.832763753,0.857990471,0.567628012,0
-0.168547398,0.786478978,-0.790996865,-0.691424181,0.319595991,-0.004061298,0.151203131,-1.506981658,1.09242104,0.863825353,0
-0.56946115,0.948254544,-1.046951653,-0.6779254,0.966045447,-1.077690397,-0.276983361,0.799949054,-0.217995073,-0.70782811,0
0.321837171,0.242655888,-0.062100947,-0.551654963,-1.269161829,-0.054833376,0.200717031,0.747536542,-0.056572796,-0.293868061,0
-0.017131037,0.92568512,-1.009993739,-0.731821899,0.525387481,-0.034849161,0.09718152,0.846833861,0.579187014,-0.608732152,0
1.920631142,-0.226253546,0.439090596,1.038526196,0.739646797,-0.185070934,2.46703116,-1.552982898,0.167468627,1.518625798,0
-0.719074548,0.953850901,-1.056180965,-0.671660288,0.950031483,-1.146406503,-0.266552026,0.802028049,-0.181831239,-0.702467656,0
0.72814363,0.918360234,-0.998088846,-0.716909133,0.701470047,0.33101797,0.494354217,0.997069761,-0.011448652,-0.238863397,0
-1.114871165,1.023840525,-1.173843399,-0.876328284,0.896778983,-0.712573468,-0.194066087,-1.613094734,0.300976675,1.022745429,0
-1.597722894,0.968599015,-1.080628307,-1.012665107,0.59786026,1.282968407,0.210447735,0.816226423,-0.010151836,-0.258061724,0
-0.232100766,0.692344945,-0.651145806,-0.889661849,-0.046462192,0.527105493,0.523869544,1.036660779,-0.176989775,-0.412416843,0
0.879956343,-0.504788135,0.69374812,0.471172978,0.893392077,0.433845136,0.103397451,-1.444103521,1.624677079,0.821204182,0
0.013551388,0.568008674,-0.475824494,-0.658699452,-1.612319955,-0.156096856,0.256194426,0.812349019,-0.15267509,-0.369281341,0
-0.480156626,0.956506803,-1.060570105,-0.671713042,1.057622264,-1.216697735,-0.220734371,0.811378889,-0.132624822,-0.634910703,0
1.669503415,-0.29447974,0.504142346,1.109011147,-0.980346829,1.290377861,2.46703116,-1.481391642,0.435078027,1.666331007,0
0.970397554,-2.15074988,1.750418618,-2.138975093,-1.612319955,1.329549701,0.927284875,0.525224111,1.79461052,0.04582808,0
0.132121784,0.858188727,-0.901924516,-0.615778254,0.604502446,0.336936736,0.605326122,0.865673665,0.432385376,-0.163531494,0
1.63533012,-2.15074988,1.750418618,-1.802552602,-1.612319955,1.979715252,2.46703116,0.307319186,2.942532534,0.651600328,0
1.345368877,-2.15074988,1.750418618,-1.771622399,-1.612319955,0.998485549,2.46703116,0.481690054,2.559725715,0.638305084,0
0.725155022,-2.15074988,1.750418618,-2.141689469,-1.612319955,1.175193196,2.46703116,-1.630382739,3.135711515,1.084973731,0
-0.095737232,0.602038422,-0.522787819,-0.683376992,-1.612319955,-0.132277387,0.213746057,0.822945034,0.183780702,-0.486241275,0
1.210358673,-2.15074988,1.750418618,-2.216928814,-1.612319955,1.616487839,0.166113453,0.208375166,2.534467942,-0.103323576,0
-1.098438642,0.933396446,-1.022574067,-0.63313997,1.158236187,-0.500022882,0.029451471,1.01725577,-0.352588878,-0.638643236,0
0.090449133,0.926750716,-1.011729263,-0.731592691,0.821397494,0.079532627,0.573768806,0.903293005,0.026722569,-0.181261392,0
-0.176033122,0.688878576,-0.646116192,-0.842953766,-1.612319955,-0.209843814,0.21181277,0.871843055,-0.281683413,-0.412373006,0
-1.512229682,0.935479214,-0.975065457,-1.073837899,0.266444782,0.95961077,0.30757917,0.913657439,0.09695729,-0.353984456,0
0.23985493,0.888658266,-0.950259847,-0.732061361,0.023121109,-0.825154723,-0.275466012,0.831897783,0.79371456,-0.874119819,0
1.045030791,0.316724259,-0.151001697,-0.525168628,0.065740435,0.208580658,0.094434822,0.740154883,-0.025620676,-0.26162261,0
-2.68667463,0.733338132,-1.442212458,-2.337031629,-1.612319955,0.741931276,2.46703116,0.454836103,1.165022336,0.976400268,0
-1.121544154,0.949325267,-1.048654226,-0.890739079,-1.612319955,0.232607325,0.361532495,-1.645016385,0.622010152,1.107923794,0
-1.119641345,0.577759363,-0.47784699,-0.998355593,-0.241319564,-0.027944037,-0.037679087,-1.697221547,0.786030573,1.050658927,0
-0.018342136,0.794438558,-0.803121235,-0.61256395,-0.218728614,1.318113638,1.081291262,-1.500114609,0.437302421,1.310227286,0
-0.745680714,0.955093309,-1.058142841,-0.807458279,-1.612319955,0.717114307,0.490913529,-1.499267957,0.612747515,1.145727419,0
0.503755028,-0.051447079,0.26392454,0.446619698,0.034488491,2.352195871,2.46703116,-0.506725664,0.939917629,1.42221842,0
-2.68667463,0.734781728,-0.387238715,-2.285532622,-1.612319955,1.621665054,2.46703116,0.325026791,1.707364071,1.016550466,0
