Row,steering_std,steering_min,steering_input_max,altitude_max,esc_std,full_road_diversity,max_angle,min_angle,road_distance,std_angle
mt/set_14/frenetic/test-205,54.30876768,2.7001538,-0.002794854,-27.77482987,0.191914422,120.1720086,57.21046224,-327.7374266,149.3527286,112.7487651
mt/set_14/frenetic/test-292,169.9910128,-412.4265988,0.808679606,-27.7608644,0.203229452,177.5909003,287.9054929,-347.4889268,189.2046722,127.3034665
mt/set_14/frenetic/test-45,81.90897881,-68.91282601,0.135123188,-27.76528593,0.198040455,527.8566592,137.1165678,-324.0058944,179.2637906,118.3579787
mt/set_14/frenetic/test-482,140.8165372,-510,1,-27.79352398,0,140.4415609,337.4708458,-53.21849742,228.6492623,92.9883647
mt/set_14/frenetic/test-59,0,-24.00801191,-0.109581583,-27.79828958,0,161.6586493,56.15827973,-344.9777179,188.8851438,118.4752186
mt/set_14/frenetic/test-940,87.69373079,-156.2245067,0.306322562,-27.7571132,0.290286885,131.5123953,47.70997983,-48.01686446,139.0981451,29.80059211
mt/set_14/frenetic/test-390,31.74456851,-176.889723,0.346842594,-27.77579017,0,166.1377904,25.24068986,-66.1251185,198.6733775,23.74163037
mt/set_14/frenetic/test-643,43.60708523,-0.836651672,0.00243861,-27.7768318,0,85.87308079,53.97600434,-2.809871008,139.3720777,17.48504562
mt/set_14/frenetic/test-497,37.27940647,14.55536615,-0.022071795,-27.77640177,0.153528972,341.3528593,122.1605596,-344.5589788,129.64379,140.1284563
mt/set_14/frenetic/test-153,68.44046042,-73.64622162,0.144404356,-27.77060534,0.123702968,139.5039255,70.11215808,-344.1155893,129.2380382,123.6401813
mt/set_14/frenetic/test-848,41.40864301,-179.5039603,0.35196855,-27.77566352,0,93.79267493,48.68687558,-59.22232867,149.1310631,28.76351739
mt/set_14/frenetic/test-839,0,-8.121799226,-0.076156621,-27.79849419,0,461.499815,343.5884049,-80.60277232,178.973511,127.084799
mt/set_14/frenetic/test-130,48.85756077,-0.985432973,0.001932222,-27.77580554,0.153348459,124.4632749,38.49804432,-306.4861446,179.0650377,99.37576188
mt/set_14/frenetic/test-755,82.65813549,-177.6269081,0.348288055,-27.76225316,0,72.27675288,31.60811222,-41.77234712,129.1187742,22.81679346
mt/set_14/frenetic/test-302,54.26280552,-12.00728419,0.023543694,-27.77324449,0.252247482,99.58116874,44.54401774,-333.839187,129.5737492,113.6541939
mt/set_14/frenetic/test-736,46.49581292,-10.13437571,0.019871325,-27.77749474,0.158857096,151.9867706,83.38494314,-348.5977089,158.8488912,117.602508
mt/set_14/frenetic/test-552,65.6266181,-57.46217034,0.112670922,-27.77087267,0.231270456,136.8343602,40.96985513,-293.3634379,139.1238816,110.5462362
mt/set_14/frenetic/test-729,85.51710505,-54.60978357,0.107078007,-27.77006462,0.174432788,63.26795679,57.55542276,-330.2808763,129.1943386,115.4639139
mt/set_14/frenetic/test-79,44.57878685,-35.30238796,0.086730252,-27.77768632,0.137335162,694.2947451,31.37238498,-152.1867994,169.7299305,54.66463277
mt/set_14/frenetic/test-758,98.90755932,-177.1670437,0.34738636,-27.76008437,0.28602072,235.9149405,347.6884125,-330.8206302,129.2864118,183.7393524
mt/set_14/frenetic/test-131,83.15982786,-158.1586002,0.310114902,-27.76711229,0,63.58433474,353.2377661,-344.6030307,148.9029507,165.563861
mt/set_14/frenetic/test-630,0,210.1830988,-0.464297537,-27.79997689,0,335.1667716,68.51014704,-267.9885269,208.8883622,89.59099839
mt/set_14/frenetic/test-722,44.32554665,-78.18782791,0.153309466,-27.77418898,0.236298612,158.9798184,36.79663122,-297.1913456,168.8545619,104.9999045
mt/set_14/frenetic/test-629,47.47937107,-3.323714747,0.006985058,-27.7731977,0,171.7625345,52.82285381,-303.2473361,158.9422962,115.292113
mt/set_14/frenetic/test-923,115.7212114,-217.7133136,0.42688885,-27.75975064,0.229864072,188.830784,39.35202909,-327.9559786,198.9830049,90.54865293
mt/set_14/frenetic/test-553,65.05037861,-50.58981161,0.099195709,-27.77095376,0,77.95919434,30.53248983,-301.0832553,129.4488799,107.303819
mt/set_14/frenetic/test-467,57.76417878,-6.014273006,0.011792692,-27.77518061,0.243760033,143.3808882,50.84838573,-333.189132,229.0485697,89.7945603
mt/set_14/frenetic/test-455,109.1368054,-169.1783834,0.33172232,-27.76545306,0.237316003,189.4981585,45.846652,-288.772883,149.2652297,109.5616024
mt/set_14/frenetic/test-518,21.12430185,-15.75779939,-0.046941779,-27.77888413,0,458.5553343,329.7332393,-95.92037814,189.0331265,117.2454879
mt/set_14/frenetic/test-9,60.44306588,-210.8779687,0.413486213,-27.7536121,0.24595437,147.7131293,-4.171143207,-43.16012427,158.9553247,11.8247104
mt/set_14/frenetic/test-824,59.9105536,-177.4960659,0.348031502,-27.76124806,0,124.4861139,15.7598106,-66.85480554,128.9670421,23.39201533
mt/set_14/frenetic/test-319,79.38542625,-41.68974723,0.081744602,-27.76954401,0.206279177,480.4710356,152.2913283,-9.509185701,159.515195,51.59604751
mt/set_14/frenetic/test-222,114.4344176,-251.5139823,0.493164671,-27.76167222,0.249960137,76.89887406,351.4612364,-49.00872681,168.9569618,99.48549703
mt/set_14/frenetic/test-101,61.8933017,-34.58167528,0.067807206,-27.7723606,0,210.8209567,84.48936162,-2.119615605,179.2628485,23.17625008
mt/set_14/frenetic/test-115,53.75801145,-28.54466969,0.055969941,-27.77451236,0.269275752,134.1045484,59.74674484,11.69608256,149.1343,14.46931411
mt/set_14/frenetic/test-364,42.60530959,46.88671341,-0.091934732,-27.77725024,0.189869541,957.7998077,169.8825736,-343.4065303,169.7222731,163.0924189
mt/set_14/frenetic/test-800,58.89442252,9.827326696,-0.007836322,-27.77447869,0.207849486,126.4536718,49.93970485,-332.7297971,149.2608408,121.0753753
mt/set_14/frenetic/test-285,67.1127775,4.623453802,0.000396409,-27.77466158,0.111794441,142.5009492,63.35983022,-346.8569947,159.2997801,113.4862442
mt/set_14/frenetic/test-733,64.21742849,-10.79364687,0.021164013,-27.77116081,0.201336482,53.03451287,39.64315359,-333.8843028,129.0868379,110.5681043
mt/set_14/frenetic/test-505,126.8419752,-244.6390533,0.479684418,-27.75505729,0.199495298,268.6873531,83.61271084,-38.17730028,208.8708636,34.48730432
mt/set_14/frenetic/test-885,0,-271.1806195,0.311138466,-27.79814375,0,483.7640409,235.9872969,-97.71934552,130.2211717,135.2675275
mt/set_14/frenetic/test-398,0,-122.5472031,0.287616781,-27.79892384,0,319.53683,41.32553874,-140.0039986,179.2842888,45.17956406
mt/set_14/frenetic/test-357,57.47328282,-6.847346924,0.01342617,-27.77747335,0,70.32136348,60.67149403,-3.006837177,139.3017615,19.12033476
mt/set_14/frenetic/test-360,50.77321427,-11.21412969,0.02198849,-27.77453161,0,110.1542296,28.62327357,-305.1125604,149.024583,115.2666491
mt/set_14/frenetic/test-560,85.1720071,-153.6025163,0.301181404,-27.75631014,0.227285621,157.6441639,59.79910826,-35.08682689,139.1261039,31.90575329
mt/set_14/frenetic/test-919,76.48390983,-0.789868965,0.002578698,-27.77363324,0.1811792,278.3827054,69.28047336,-330.6439734,129.4769194,128.9367441
mt/set_14/frenetic/test-889,53.20708407,0.531806352,0.000876088,-27.77567588,0,112.6549894,51.87502927,0,129.5245371,17.58878321
mt/set_14/frenetic/test-243,58.59319494,-41.78147401,0.081924459,-27.77502193,0,171.4737735,64.46996413,-299.4752149,149.1366475,107.7771767
mt/set_14/frenetic/test-599,138.784018,-357.4250736,0.700833478,-27.76081775,0.189983552,207.8769873,50.14652293,-337.6516499,219.02704,90.34050568
mt/set_14/frenetic/test-825,39.86883398,11.1618234,-0.021885928,-27.7761673,0,141.8054475,48.05772267,-302.1772606,129.1165484,113.2082149
mt/set_14/frenetic/test-637,58.97106992,-25.90719347,0.050798419,-27.77399423,0.165455495,137.0630868,50.76336404,-329.7851317,139.3633356,126.683005
mt/set_14/frenetic/test-143,64.08483576,-64.65270785,0.126770015,-27.77494294,0.224227601,67.56143277,34.48669599,-325.2302562,149.2821227,104.0638112
mt/set_14/frenetic/test-682,36.1572554,-3.179036963,0.006233406,-27.77313328,0.274901681,48.73351013,24.14201984,-0.260955452,128.8686915,8.228595494
mt/set_14/frenetic/test-806,44.98553604,-15.47693173,0.030346925,-27.7748132,0,71.20564728,38.36145572,0,129.0196677,14.78357655
mt/set_14/frenetic/test-684,128.5528199,-324.1745888,0.635636449,-27.75983157,0.19471906,366.6612196,75.45181331,-50.21818173,159.0755593,50.0862288
mt/set_14/frenetic/test-746,52.20079076,-172.569965,0.33837248,-27.7524799,0,77.31329601,31.73009612,-38.82443888,138.8792651,19.37356449
mt/set_14/frenetic/test-480,106.5236025,-64.97736259,0.127406593,-27.76385243,0.202534955,112.6300759,65.12462164,-334.1711162,139.135333,111.9639705
mt/set_14/frenetic/test-696,102.8505563,-154.8170225,0.303562789,-27.76418101,0.114198074,207.9563201,51.55777852,-282.0920549,149.4664391,103.1797236
mt/set_14/frenetic/test-252,59.67251005,-171.5605227,0.336393182,-27.76382748,0,171.9613356,11.49189005,-39.30876362,128.8809612,19.50919686
mt/set_14/frenetic/test-694,51.08204347,-56.38338247,0.110555652,-27.77504347,0,97.87621078,40.18428029,-326.890474,129.2175183,115.5055737
mt/set_14/frenetic/test-679,76.85160997,-0.462398302,0.000906663,-27.7722863,0.15872373,105.0653288,39.5415226,-329.4842748,168.7840371,123.0953741
mt/set_14/frenetic/test-103,38.31994808,-2.54481729,0.00640514,-27.77714306,0.230573318,204.7376805,74.39200772,-336.5387715,158.9641717,121.9210944
mt/set_14/frenetic/test-207,120.9453732,-226.8393411,0.444783022,-27.76148452,0.26850536,87.83126242,26.67652929,-59.20747264,129.2335164,27.83692299
mt/set_14/frenetic/test-670,97.68665234,-157.817746,0.309446561,-27.76114196,0.233322751,171.8359358,315.0522906,-319.9496031,168.9466301,151.0848323
mt/set_14/frenetic/test-628,0,75.45449465,-0.221455896,-27.7995619,0,344.5228752,57.15930673,-229.617616,139.7689988,91.71451639
mt/set_14/frenetic/test-238,38.4129926,-6.819079107,0.015770847,-27.77768877,0.192902147,261.0119955,82.19051484,-340.3329189,209.3433312,140.1003845
mt/set_14/frenetic/test-61,54.30127541,-69.55101417,0.136374538,-27.77384589,0.225645661,53.01036514,34.44126747,-6.812740904,168.9089865,10.60494396
mt/set_14/frenetic/test-181,88.3590156,-20.42933295,0.040057516,-27.772425,0.27465668,97.29588325,42.81962033,-330.2507315,198.8203523,90.08093462
mt/set_14/frenetic/test-306,50.39892017,-14.68627382,0.028796615,-27.77375573,0.119510308,132.4942625,58.19355002,-338.2013912,218.5152244,96.23702047
mt/set_14/frenetic/test-897,132.3177486,-199.2961109,0.390776688,-27.76158487,0,128.0341803,36.81286796,-345.9183761,129.6127869,111.1394398
mt/set_14/frenetic/test-663,59.72831942,-67.30559549,0.131971756,-27.773075,0.259378052,38.78430564,24.36904137,-355.2095535,148.8350795,105.9081492
mt/set_14/frenetic/test-327,73.49994426,-34.02379438,0.066713322,-27.77359989,0.284459312,184.8020108,60.07374247,-355.7332904,179.0156432,116.2098191
mt/set_14/frenetic/test-615,144.1959687,-510,1,-27.7929093,0,136.7524193,44.18996101,-339.4770099,189.4830451,96.73238339
mt/set_14/frenetic/test-114,28.18547154,-8.671712865,0.017003359,-27.77141926,0,38.90614329,18.41159921,-2.218091202,138.6969524,7.293380334
mt/set_14/frenetic/test-440,84.87564367,4.577886777,-0.008976249,-27.77344304,0.246198811,141.076118,73.65334437,-334.4157424,209.3661004,94.10362782
mt/set_14/frenetic/test-427,39.75433802,21.58686937,-0.038034936,-27.77662311,0,191.9753174,68.92368687,-291.7801625,139.7666539,109.121685
mt/set_14/frenetic/test-68,25.36636168,-1.450709509,0.00619124,-27.77327766,0.232115383,86.71030201,30.76022783,-3.071384131,138.8411792,10.97327617
mt/set_14/frenetic/test-44,32.09285702,-154.858901,0.303644904,-27.75209019,0.189983552,275.8555437,-14.12400361,-62.32755065,129.1749453,16.29486592
mt/set_14/frenetic/test-512,40.34648241,-2.633411946,0.007511373,-27.77742614,0.187011591,214.7577325,75.98504023,-326.9024752,178.9517674,107.3985599
mt/set_14/frenetic/test-354,0,-210.8801671,0.346020914,-27.79773727,0,367.7973648,331.0637521,-120.0041428,159.603808,127.4076345
mt/set_14/frenetic/test-821,70.0726544,-71.63659764,0.140463917,-27.7749523,0,312.9118414,343.1096253,-335.28887,179.5085298,156.3774377
mt/set_14/frenetic/test-860,45.38879385,-142.6550357,0.279715756,-27.76099663,0.246411246,278.8284305,6.614290752,-64.63184965,128.9974133,31.97118109
mt/set_14/frenetic/test-801,81.97658214,-111.7526459,0.219122835,-27.76045911,0.255937114,190.2170084,65.10423676,-339.2867595,228.5017795,103.4649694
mt/set_2/ambiegen/odr/test-555,89.55544436,-11.84167448,0.023486961,-27.7704098,0.223296878,241.2543898,92.29059838,20.08331167,130.3274022,34.05055215
mt/set_2/ambiegen/odr/test-556,73.79397262,-8.627710983,0.015947866,-27.77062378,0.251002373,60.24445551,61.02465398,6.521230816,125.4069336,19.42211038
mt/set_2/ambiegen/odr/test-671,46.26618182,-236.6335001,0.466445563,-27.75429023,0.281157529,1285.104711,255.9683192,-55.51435938,189.6535362,118.3972156
mt/set_2/ambiegen/odr/test-545,158.3480181,-448.5078048,0.877361927,-27.75979425,0.279941685,113.0438796,295.1897984,-33.69906209,119.1647926,118.2358565
mt/set_2/ambiegen/odr/test-741,24.25486613,12.0489152,-0.023443441,-27.77477148,0.253395491,442.1059335,50.13866868,23.7101827,115.2791933,13.34340279
mt/set_2/ambiegen/odr/test-410,139.7868071,-361.6021939,0.708320668,-27.76120759,0.2456701,274.2745267,33.5382862,-72.13086118,115.3287646,37.5085647
mt/set_2/ambiegen/odr/test-147,69.76875288,-78.2898824,0.151841307,-27.77003201,0,208.3460372,78.77855123,-9.025288917,158.9162133,26.00431823
mt/set_2/ambiegen/odr/test-652,31.92179573,5.832996543,-0.013947219,-27.77224846,0.283636787,215.4514397,77.45353928,-12.48777613,100.9049461,28.47095058
mt/set_2/ambiegen/odr/test-557,62.36910566,-5.166074398,0.010062495,-27.77077328,0.163238018,162.5373274,85.73233651,16.60765779,123.0198769,30.61147716
mt/set_2/ambiegen/odr/test-698,26.88504247,-15.54658431,0.030320174,-27.76924339,0.14583052,69.76262597,23.41245099,0.668483506,81.1100628,11.48844421
mt/set_2/ambiegen/odr/test-700,42.41997316,-16.34540186,0.03110205,-27.76948318,0.266469355,17.09738976,26.71994543,-8.67645999,93.7198354,14.56819529
mt/set_2/ambiegen/odr/test-40,89.19004348,-243.1472178,0.476107569,-27.76033914,0,46.8055591,358.9198584,-356.3176919,97.42877638,231.152024
mt/set_2/ambiegen/odr/test-424,115.8286909,-124.6918383,0.244897329,-27.76084096,0.282389118,386.034139,118.5762877,-41.14671531,180.7012239,44.0262114
mt/set_2/ambiegen/odr/test-940,74.5524092,-35.43154254,0.065373951,-27.77024996,0.187741516,328.4239342,81.2539287,34.88026948,136.9457699,22.62199063
mt/set_2/ambiegen/odr/test-140,88.89222395,-211.9886448,0.413633743,-27.76171612,0,114.3760469,12.58529772,-61.98373363,87.61615346,34.32984262
mt/set_2/ambiegen/odr/test-361,41.50234327,-20.32276022,0.039714325,-27.76960404,0.290740963,90.31768818,49.91316892,-342.0347532,183.3656147,93.26807828
mt/set_2/ambiegen/odr/test-475,75.44415793,-17.83482952,0.03507379,-27.77078577,0.173122223,344.9724781,114.7380197,-296.1528053,161.6846983,130.1326008
mt/set_2/ambiegen/odr/test-153,125.8725714,-335.5112781,0.672728041,-27.76084856,0.237932743,186.9514807,51.25757773,-28.60890739,150.7175025,31.92257117
mt/set_2/ambiegen/odr/test-235,56.21575692,-3.939386692,0.007664655,-27.7708088,0.293543524,115.4431897,39.87195376,-5.028541086,159.6344934,13.44469539
mt/set_2/ambiegen/odr/test-690,69.44009126,2.225572002,-0.003996303,-27.77426685,0.240893226,425.2244205,112.6394857,-339.5284789,162.3057455,139.8165939
mt/set_2/ambiegen/odr/test-736,70.94685323,23.23405623,-0.041794895,-27.77447959,0.148212426,758.8980425,154.5472437,-333.2649821,143.002559,186.3016865
mt/set_2/ambiegen/odr/test-120,10.26273041,0,0.000538567,-27.77256936,0,190.9455839,299.443713,-72.95668962,162.6064302,116.0548707
mt/set_2/ambiegen/odr/test-701,121.9049636,-129.7797619,0.2544793,-27.7638043,0.21624436,49.01082437,30.22652725,-40.81353082,105.0300918,20.94402399
mt/set_2/ambiegen/odr/test-966,76.19918516,-126.7103093,0.246045146,-27.76762129,0.235294118,111.3344582,54.63189227,-21.37642583,134.4861828,20.88557983
mt/set_2/ambiegen/odr/test-132,97.45333009,-147.9675932,0.286735774,-27.76546861,0.170175437,39.66140003,28.42735935,-341.1197215,114.3753962,113.0400486
mt/set_2/ambiegen/odr/test-847,45.07831237,-3.683261997,0.008641447,-27.77534699,0.206812037,127.5495236,63.14134058,-6.614992138,113.1865908,23.41177695
mt/set_2/ambiegen/odr/test-206,54.51971204,-2.152920569,0.00427928,-27.77237412,0,45.31997463,57.89050112,-1.096276423,100.1097035,27.81098566
mt/set_2/ambiegen/odr/test-232,110.995905,-218.964798,0.430411272,-27.75950032,0.1866498,216.4732378,17.99188894,-300.5628852,150.9559103,98.31694516
mt/set_2/ambiegen/odr/test-268,47.53294658,-6.554915472,0.012819009,-27.76987001,0.257539377,26.5050594,25.98291967,-7.968418995,101.154738,13.37116047
mt/set_2/ambiegen/odr/test-681,45.41942303,-0.930082251,0.001997192,-27.77531739,0,133.7052318,72.22006082,-6.079567496,91.18537209,29.77480632
mt/set_2/ambiegen/odr/test-632,94.76515036,-11.31967484,0.022036477,-27.77047548,0.227872982,704.469251,186.2046802,0,154.8892959,79.39070243
mt/set_2/ambiegen/odr/test-717,95.03841345,-287.2869653,0.581195578,-27.76084966,0.307542031,4796.612479,221.145374,-33.03288115,230.8958949,96.90935926
mt/set_2/ambiegen/odr/test-515,62.73078796,-13.65782832,0.026534522,-27.76970462,0.314269681,40.09179436,57.90771816,-7.009860479,96.50781644,29.2464385
mt/set_2/ambiegen/odr/test-250,149.0459951,-289.697703,0.569825988,-27.76085082,0.272959593,569.1625773,135.9042772,-59.16535244,202.5260023,53.78755505
mt/set_2/ambiegen/odr/test-101,63.7460527,-60.97471733,0.12095797,-27.7704859,0.193502135,269.8933993,84.08786268,-4.722411264,139.9357415,29.66514522
mt/set_2/ambiegen/odr/test-524,84.11426424,6.929352212,-0.013815445,-27.77474915,0.211764706,351.0497407,113.8301353,-333.1012925,140.9229937,124.9784889
mt/set_2/ambiegen/odr/test-115,0,-62.7341137,0.036705266,-27.79618897,0,484.6291374,335.7969124,-93.73803859,226.8838594,96.68462466
mt/set_2/ambiegen/odr/test-627,92.85029251,-114.9341827,0.225100811,-27.76228469,0.315172094,335.3490882,85.04668244,-39.38295295,281.6520051,26.75683783
mt/set_2/ambiegen/odr/test-99,102.0796538,-179.1039781,0.351100233,-27.76380465,0,86.27236048,31.52841924,-43.71147979,159.6275772,20.58366856
mt/set_2/ambiegen/odr/test-62,87.85032011,-7.00431311,0.013793097,-27.77073585,0.278146728,169.1596718,86.44988823,20.53862783,122.651545,34.69752023
mt/set_2/ambiegen/odr/test-86,86.85302152,-14.16001022,0.027497099,-27.77033723,0.243485874,50.80043884,52.36244248,4.588529789,136.8324524,15.45622975
mt/set_2/ambiegen/odr/test-204,0,59.06436239,-0.174157741,-27.79658916,0,335.3544048,303.8121932,-113.5161044,130.7704989,132.3290517
mt/set_2/ambiegen/odr/test-817,40.88719495,34.29474305,-0.059582001,-27.77408271,0.206812037,284.0869469,60.36702605,-339.2752408,116.0703506,152.8229414
mt/set_2/ambiegen/odr/test-559,54.36877233,-117.0310865,0.228666853,-27.76037539,0,517.4899468,23.00747353,-90.21908191,124.100745,39.52678369
mt/set_2/ambiegen/odr/test-825,88.40484278,-9.15816786,0.01609208,-27.7705662,0.20184751,177.3846784,87.41960394,-331.9446531,154.1976365,131.5641118
mt/set_2/ambiegen/odr/test-631,46.4374681,30.31594002,-0.054188247,-27.77447601,0.147405546,430.9361372,75.18468122,-297.0914531,154.5386082,128.7283989
mt/set_2/ambiegen/odr/test-498,53.96739539,39.11857223,-0.070399102,-27.77523332,0.211371082,214.5154513,60.36715093,7.794914817,100.7798265,20.70398109
mt/set_2/ambiegen/odr/test-863,77.57960583,-158.2200848,0.30585139,-27.76105084,0.14583052,97.79498607,27.09260554,-52.04428626,79.14132106,31.41532466
mt/set_2/ambiegen/odr/test-163,96.38750952,-13.48108054,0.026691795,-27.7694046,0.284014275,470.088922,114.0928487,-271.1270189,194.212649,121.2031423
mt/set_2/ambiegen/odr/test-525,102.982287,-157.265895,0.318937713,-27.76874589,0,353.8389609,121.6796512,-15.91442042,109.2774998,52.45927375
mt/set_2/ambiegen/odr/test-830,89.4379756,-13.06946091,0.025594853,-27.77033548,0.272959593,53.67263544,63.69071817,3.250316772,125.909365,21.07496074
mt/set_2/ambiegen/odr/test-805,53.47861593,-13.79545192,0.025188856,-27.77050868,0.243485874,73.18269955,46.34771266,6.661764142,146.4918571,13.51603506
mt/set_2/ambiegen/odr/test-347,100.9287676,-11.25067147,0.021823349,-27.7704941,0.236932953,178.2573913,64.62017065,7.65830723,114.1796009,24.59862851
mt/set_2/ambiegen/odr/test-456,86.04273788,-174.1447368,0.33608971,-27.76893142,0,274.12739,96.9179731,-16.01498322,142.2224042,50.07035259
mt/set_2/ambiegen/odr/test-761,32.82816816,-25.10136315,0.062224598,-27.77027149,0.235294118,85.73596222,24.56319715,-0.69234023,95.54518113,13.37500157
mt/set_2/ambiegen/odr/test-126,77.28406408,21.16019736,-0.040540396,-27.77358575,0.19883816,1395.781454,66.07172594,-152.1749604,169.8711355,95.1027169
mt/set_2/ambiegen/odr/test-63,92.52814181,-10.38270583,0.02041737,-27.77070463,0.254208406,169.8917949,86.50159259,20.0548076,122.6703567,34.89564632
mt/set_2/ambiegen/odr/test-611,63.14137671,-67.83639922,0.133910916,-27.7698439,0.247535555,58.24424397,49.78232813,-12.34153112,109.6167874,21.00655076
mt/set_2/ambiegen/odr/test-330,72.94969572,-98.35565637,0.199508595,-27.77324542,0,84.01720161,60.43052222,1.373112708,116.6000245,17.49779972
mt/set_2/ambiegen/odr/test-860,105.6596751,-12.2324586,0.023861636,-27.77029147,0.272289403,130.4668353,54.53111037,29.55340867,99.57825267,13.4440849
mt_set5/ambiegen/test-810,116.2331805,-170.0863796,0.33273864,-27.76189255,0.192307692,69.95932936,45.38996054,-46.69965168,111.0998442,26.08392898
mt_set5/ambiegen/test-828,67.70672007,-96.14210766,0.188242655,-27.7696047,0,190.3106416,55.55063701,-7.419911856,154.9438602,22.85710686
mt_set5/ambiegen/test-85,87.65736239,-45.16812072,0.088291625,-27.76943193,0.276385399,337.298664,93.79764084,13.69888549,155.0281801,28.06757285
mt_set5/ambiegen/test-275,89.37578776,-14.04074758,0.027478856,-27.77038107,0.248348049,295.2057521,80.14509548,-2.920739583,190.246273,28.00103768
mt_set5/ambiegen/test-900,37.60350885,-23.16365598,0.04937488,-27.77393569,0.271293199,43.54309605,30.10190291,-6.565645037,87.20806753,13.41336612
mt_set5/ambiegen/test-741,79.01769582,-12.11954683,0.02300665,-27.77076163,0.244449474,96.8681648,38.43502142,-3.207589681,168.8109053,12.86838235
mt_set5/ambiegen/test-374,65.06412287,26.59520424,-0.051624344,-27.77708443,0.192307692,115.8905833,59.28202758,-1.621032419,128.0742506,19.36928832
mt_set5/ambiegen/test-13,82.28947401,-26.79433423,0.052437895,-27.77012849,0.246411246,113.4523857,40.60564197,14.29538294,111.4158572,11.06747461
mt_set5/ambiegen/test-964,48.15164685,-37.23755308,0.072942121,-27.76603222,0.271293199,18.24834514,31.5973141,-7.111132609,88.0164366,14.36227498
mt_set5/ambiegen/test-295,80.23222682,-174.7511887,0.35750415,-27.76054897,0.233160686,246.0018346,49.95250552,-29.31613575,101.8746811,30.05674583
mt_set5/ambiegen/test-657,114.3779227,-293.3225034,0.574996553,-27.7574945,0.229061424,68.53085389,11.89109191,-45.27874715,108.6236217,19.75226133
mt_set5/ambiegen/test-570,85.67789097,-164.19803,0.329505992,-27.76763445,0,28.68310788,29.68445762,-24.7159302,104.9449099,14.64876432
mt_set5/ambiegen/test-792,100.934223,-143.8001033,0.281796452,-27.76362496,0.254208406,112.9814749,44.94129353,-45.98843268,109.7745902,28.71660037
mt_set5/ambiegen/test-261,110.8299981,-218.628923,0.44730571,-27.7599189,0.304543478,217.7732674,329.0266804,-341.8859351,166.6851992,146.2466805
mt_set5/ambiegen/test-477,118.1736424,-162.2695214,0.31785802,-27.75857258,0.188852575,643.5254526,246.1692547,-334.04565,149.2512433,159.0468665
mt_set5/ambiegen/test-431,45.81492184,-63.98514953,0.123533147,-27.76848323,0.2688492,68.40950901,33.68817811,-14.60107611,98.27280422,19.04980345
mt_set5/ambiegen/test-867,112.2187553,-320.411275,0.627366394,-27.76047832,0.195959179,114.1722185,2.567633065,-83.00841744,90.23947926,29.87769698
mt_set5/ambiegen/test-952,184.0006019,-502.3078204,0.985863006,-27.76039995,0.318724952,198.2261264,60.1025364,-61.45641549,207.6156761,33.35496142
mt_set5/ambiegen/test-901,21.9195155,-74.61663104,0.148841885,-27.76943655,0,184.6281447,-5.015697148,-63.29171735,172.6594478,21.34706056
mt_set5/ambiegen/test-690,42.62852716,-13.91177193,0.02713312,-27.77023599,0.294440894,33.64138297,30.53646911,-5.690327778,143.1960347,11.61880299
mt_set5/ambiegen/test-870,56.69142085,0.495685494,-0.000858543,-27.77349737,0.132432116,67.56560251,60.06355688,-343.7816324,108.2161366,138.6340581
mt_set5/ambiegen/test-483,29.34182837,-20.04131438,0.049860844,-27.77065163,0.195959179,18.20986321,31.04956666,7.92105203,94.4263419,11.71292938
mt_set5/ambiegen/test-88,36.80713496,-18.91344373,0.03692173,-27.76890784,0.172691879,82.36315992,42.47308694,-331.2841285,105.439803,155.5465835
mt_set5/ambiegen/test-649,105.0364852,-275.6662611,0.541695795,-27.76075343,0.267821573,134.5115367,39.27747273,-55.82884642,141.7706871,28.06883876
mt_set5/ambiegen/test-48,70.31721668,-136.476146,0.267566411,-27.76059987,0.242061459,45.71526418,350.5982736,-351.7803864,103.3338976,189.0407332
mt_set5/ambiegen/test-513,143.797084,-243.4685611,0.475248568,-27.76110702,0.217944947,104.838956,66.1682567,-59.56531493,131.2618974,31.05931822
mt_set5/ambiegen/test-950,39.82569172,-17.59487129,0.035544792,-27.76995774,0.233160686,23.40274021,35.06861495,-9.182383885,96.72710604,19.0528827
mt_set5/ambiegen/test-528,64.10081788,-19.41779313,0.039035493,-27.77079505,0.253395491,54.99646995,64.54697729,9.132381531,92.81130027,20.99890975
mt_set5/ambiegen/test-549,85.37474402,-45.25959562,0.088242329,-27.77154847,0.236932953,57.6088961,62.27698947,-2.9909413,109.3121723,19.76897075
mt_set5/ambiegen/test-613,151.7304201,-174.0487468,0.341194205,-27.7591276,0.199826313,117.4880502,51.21974694,-47.05633839,98.93976755,38.13964415
mt_set5/ambiegen/test-198,113.9743001,-254.9533157,0.501210488,-27.76015473,0.258487911,450.6207915,127.0224072,-65.2700985,206.5730508,51.54404164
mt_set5/ambiegen/test-623,95.46966873,-9.434355177,0.01851123,-27.76945166,0.214912074,193.907039,88.79616315,9.224050487,144.6558147,35.07907548
mt_set5/ambiegen/test-627,57.35721406,3.567080945,-0.008373279,-27.77125386,0.267651432,474.2112773,47.8589598,-266.0265843,155.445513,102.3821956
mt_set5/ambiegen/test-315,84.40030557,-81.56395714,0.164960335,-27.76952862,0.177610159,73.14299721,56.29507714,-10.38980671,179.4628173,22.14874673
